"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"578","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:46:03,FALSE,NA,"993245533924970496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santisica29",3851,TRUE,FALSE,NA,NA
"579","@NBAonTNT @utahjazz @HoustonRockets I can't wait to see who wins this series because golden state will play them in‚Ä¶ https://t.co/gIVd4BtmfK",FALSE,0,"NBAonTNT",2018-05-06 21:45:34,TRUE,"993241494306766850","993245412952719360","22178780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","51Sable",0,FALSE,FALSE,NA,NA
"580","RT @NBA: Today's #NBAPlayoffs Schedule!

3:30pm/et: @warriors/@PelicansNBA (GSW 2-1) on ABC

8pm/et: @HoustonRockets/@UtahJazz (HOU 2-1) on‚Ä¶",FALSE,0,NA,2018-05-06 21:45:33,FALSE,NA,"993245408926359554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OntiverosTommy",134,TRUE,FALSE,NA,NA
"581","RT @NBA: NBA legend Hakeem @Dr34m Olajuwon works with @HoustonRockets rook @officialzhouqi at practice Saturday in Utah! https://t.co/60nUk‚Ä¶",FALSE,0,NA,2018-05-06 21:45:18,FALSE,NA,"993245345126596608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unlewis",321,TRUE,FALSE,NA,NA
"582","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:45:17,FALSE,NA,"993245342173941761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shanechill_99",258,TRUE,FALSE,NA,NA
"583","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:45:17,FALSE,NA,"993245340986986497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevrootless",258,TRUE,FALSE,NA,NA
"584","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:45:02,FALSE,NA,"993245279364239361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LivingRoyalty22",258,TRUE,FALSE,NA,NA
"585","RT @NBAonTNT: Will the @utahjazz even up the series or will the @HoustonRockets take a commanding 3-1 lead? #NBAPlayoffs 

Game 4 // 8pm ET‚Ä¶",FALSE,0,NA,2018-05-06 21:44:56,FALSE,NA,"993245252633972741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Talakoua",15,TRUE,FALSE,NA,NA
"586","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:51,FALSE,NA,"993245231834386432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","betocha64929598",258,TRUE,FALSE,NA,NA
"587","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:25,FALSE,NA,"993245123487195136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","313Phantom",258,TRUE,FALSE,NA,NA
