"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"468","@PelicansNBA #AWESOME #TIME #BLESSINGS @BWWings",FALSE,1,"PelicansNBA",2018-05-06 22:12:20,FALSE,NA,"993252150011678720","24903350","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pastorannisha2",0,FALSE,FALSE,NA,NA
"469","@NBA @warriors @PelicansNBA  https://t.co/pzOVXI489R",FALSE,0,"NBA",2018-05-06 22:12:17,FALSE,"993251646351147008","993252136246005761","19923144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolfofwindsor",0,FALSE,FALSE,NA,NA
"470","RT @VeeLuv_15: @PelicansNBA we could shakeback they did it to the cavs",FALSE,0,NA,2018-05-06 22:12:13,FALSE,NA,"993252117816242177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MajorKeefe",1,TRUE,FALSE,NA,NA
"471","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:12:08,FALSE,NA,"993252098501472256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lin_s45",445,TRUE,FALSE,NA,NA
"472","RT @ASAP_SportsNews: NBA - KD leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take‚Ä¶",FALSE,0,NA,2018-05-06 22:12:07,FALSE,NA,"993252093258432512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsmaelIsmael016",3,TRUE,FALSE,NA,NA
"473","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:58,FALSE,NA,"993252053966376960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WinnieSizzle",445,TRUE,FALSE,NA,NA
"474","RT @nbacares: RT to cast your vote for @PelicansNBA #DeMarcusCousins for the Seasonlong #NBACommunityAssist Award presented by @KPShare!‚Ä¶",FALSE,0,NA,2018-05-06 22:11:57,FALSE,NA,"993252052078866432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dallashoskins",186,TRUE,FALSE,NA,NA
"475","@Swoosh760 @PelicansNBA Yeah they are... I‚Äôm saying I‚Äôm better so they should sign me",FALSE,0,"Swoosh760",2018-05-06 22:11:56,FALSE,"993251763611316224","993252048203202560","2885400719","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WavyPapii_11",0,FALSE,FALSE,NA,NA
"476","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:55,FALSE,NA,"993252043786805248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","411charlie",445,TRUE,FALSE,NA,NA
"477","RT @niqueynique_: Pelicans won either way today Ì†æÌ¥∑Ì†ºÌøæ‚Äç‚ôÄÔ∏è‚ù§Ô∏è #pelicansgameday #pelicansvswarriors #pelikid #mybrotherisapelikid Ì†ΩÌ∏çÌ†ΩÌ∏ò @PelicansNBA‚Ä¶",FALSE,0,NA,2018-05-06 22:11:55,FALSE,NA,"993252041563820033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_NoahEngolia__",46,TRUE,FALSE,NA,NA
"478","@BigPlaySlay @PelicansNBA Ehhh I don‚Äôt think so he can actually guard KD if we don‚Äôt get someone to guard him we ain‚Äôt going anywhere",FALSE,0,"BigPlaySlay",2018-05-06 22:11:53,FALSE,"993251169584676869","993252032998985734","921439278286196736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GavinnWebster",0,FALSE,FALSE,NA,NA
"479","RT @NBATV: Have a question about the @warriors/@PelicansNBA #NBAPlayoffs series?

Reply with yours for a chance to be answered on-air! http‚Ä¶",FALSE,0,NA,2018-05-06 22:11:52,FALSE,NA,"993252031430348801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tbalance",7,TRUE,FALSE,NA,NA
"480","RT @NBABrasil: O GOLDEN STATE levou o Jogo 4! Os @warriors bateram o @PelicansNBA mais uma vez e estenderam a vantagem na s√©rie para 3-1! O‚Ä¶",FALSE,0,NA,2018-05-06 22:11:51,FALSE,NA,"993252027621834758",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rafael_fr2",19,TRUE,FALSE,NA,NA
"481","RT @MarcaBasket: .@KDTrey5 aniquila a los @PelicansNBA y acerca a los @warriors a la final del Oeste https://t.co/JyPge8dzy7 https://t.co/p‚Ä¶",FALSE,0,NA,2018-05-06 22:11:50,FALSE,NA,"993252020957208582",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaruigui11",2,TRUE,FALSE,NA,NA
"482","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:48,FALSE,NA,"993252012400828416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eldoshabilita",445,TRUE,FALSE,NA,NA
"483","Have a question about the @warriors/@PelicansNBA #NBAPlayoffs series?

Reply with yours for a chance to be answered‚Ä¶ https://t.co/M7c9zd0OIT",FALSE,35,NA,2018-05-06 22:11:46,TRUE,NA,"993252003882074112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NBATV",7,FALSE,FALSE,NA,NA
"484","#NBA¬† #PlayoffsNBA

Ì†ΩÌ±âÌ†ºÌøº Jogo 4
Ì†ºÌøÄ @warriors 3x1 @PelicansNBA

#DoItBigger¬†¬†¬† 92
#DubNation¬†¬†¬†118

Provavelmente, Step‚Ä¶ https://t.co/cdtj3ougV5",FALSE,1,"luckiano_",2018-05-06 22:11:44,TRUE,"992595369912602624","993251995388665856","1247731994","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luckiano_",0,FALSE,FALSE,NA,NA
"485","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:11:43,FALSE,NA,"993251992037359617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stenbridgemulen",43,TRUE,FALSE,NA,NA
"486","RT @PelicansNBA: Final Ì†ΩÌ≥ä - 

Davis - 26p | 12r | 2b | 1a | 1s
Moore - 20p | 1r | 1a
Holiday - 19p | 7r | 3a | 1s | 1b
Clark - 11p | 2r | 3a‚Ä¶",FALSE,0,NA,2018-05-06 22:11:40,FALSE,NA,"993251982226968576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jerrialmcnutt",17,TRUE,FALSE,NA,NA
"487","RT @PelicansNBA: #Pelicans fall to Warriors in Game 4. https://t.co/9lJuN8ynYX",FALSE,0,NA,2018-05-06 22:11:38,FALSE,NA,"993251970038321152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jerrialmcnutt",37,TRUE,FALSE,NA,NA
"488","RT @PelicansNBA: Game 4 shirts for fans thanks to @Zatarains! #doitBIGGER https://t.co/3p2ijQ3lWg",FALSE,0,NA,2018-05-06 22:11:35,FALSE,NA,"993251959846133760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MetserC",47,TRUE,FALSE,NA,NA
"489","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:30,FALSE,NA,"993251940346802176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vermelho1513",445,TRUE,FALSE,NA,NA
"490","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:11:30,FALSE,NA,"993251938207584256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyddows",43,TRUE,FALSE,NA,NA
"491","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:26,FALSE,NA,"993251920205692929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veeseyyyy",445,TRUE,FALSE,NA,NA
"492","RT @nbamixes_: @NBA @warriors @PelicansNBA How do you stop this? https://t.co/TzVWf3RCpG",FALSE,0,NA,2018-05-06 22:11:23,FALSE,NA,"993251910869233664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_JPSmith_",5,TRUE,FALSE,NA,NA
